season,week,home,away,neutral,home_sp,away_sp,sp_diff,home_open_spread,home_open_ml,away_open_ml,home_points,away_points,home_win
2020,12,South Alabama,Georgia State,0,-11.3,-5.7,-5.6,,,,14,31,0
2020,12,Northwestern,Wisconsin,0,9,26.5,-17.5,,,,17,7,1
2020,12,UCF,Cincinnati,0,13.6,18.6,-5.0,,,,33,36,0
2020,12,Troy,Middle Tennessee,0,2.3,-11.7,14.0,,,,17,20,0
2020,12,Alabama,Kentucky,0,28.3,2.2,26.1,,,,63,3,1
2020,12,Pittsburgh,Virginia Tech,0,6,13.7,-7.7,,,,47,14,1
2020,12,Iowa State,Kansas State,0,13.3,2,11.3,,,,45,0,1
2020,12,Auburn,Tennessee,0,12.6,0.9,11.7,,,,30,17,1
2020,12,Georgia,Mississippi State,0,19.1,-1.4,20.5,,,,31,24,1
2020,12,NC State,Liberty,0,0,6.5,-6.5,,,,15,14,1
2020,12,Oklahoma,Oklahoma State,0,17.8,14.2,3.6,,,,41,13,1
2020,12,Rutgers,Michigan,0,-10.5,10.7,-21.2,,,,42,48,0
2020,12,South Carolina,Missouri,0,-2.4,-1,-1.4,,,,10,17,0
2020,12,Washington,Arizona,0,11.7,-3.5,15.2,,,,44,27,1
2020,12,Utah,USC,0,11.9,12.4,-0.5,,,,17,33,0
2020,12,Hawai'i,Boise State,0,-7.1,6.7,-13.8,,,,32,40,0
2020,13,Utah State,New Mexico,0,-16.7,-15,-1.7,,,,41,27,1
2020,13,Liberty,Massachusetts,0,6.5,-31.3,37.8,,,,45,0,1
2020,13,Texas,Iowa State,0,9.7,13.3,-3.6,,,,20,23,0
2020,13,Iowa,Nebraska,0,16.3,7.7,8.6,,,,26,20,1
2020,13,South Florida,UCF,0,-11.4,13.6,-25.0,,,,46,58,0
2020,13,North Carolina,Notre Dame,0,18,21,-3,,,,17,31,0
2020,13,UNLV,Wyoming,0,-19.7,-2.5,-17.2,,,,14,45,0
2020,13,Eastern Michigan,Central Michigan,0,-12.2,-1.8,-10.4,,,,23,31,0
2020,13,California,Stanford,0,2.4,1.6,0.8,,,,23,24,0
2020,13,Oregon State,Oregon,0,-0.7,18.1,-18.8,,,,41,38,1
2020,13,Georgia State,Georgia Southern,0,-5.7,0.2,-5.9,,,,30,24,1
2020,13,Oklahoma State,Texas Tech,0,14.2,-4.2,18.4,,,,50,44,1
2020,13,Syracuse,NC State,0,-9.8,0,-9.8,,,,29,36,0
2020,13,East Carolina,SMU,0,-11,9.2,-20.2,,,,52,38,1
2020,13,Missouri,Vanderbilt,0,-1,-16.8,15.8,,,,41,0,1
2020,13,Michigan,Penn State,0,10.7,13.9,-3.2,,,,17,27,0
2020,13,Florida,Kentucky,0,19.8,2.2,17.6,,,,34,10,1
2020,13,Indiana,Maryland,0,11.2,-0.1,11.3,,,,27,11,1
2020,13,Western Michigan,Northern Illinois,0,0.6,-18.4,19.0,,,,30,27,1
2020,13,Ohio,Bowling Green,0,-3.2,-26.2,23.0,,,,52,10,1
2020,13,Buffalo,Kent State,0,1.4,-7.5,8.9,,,,70,41,1
2020,13,Toledo,Ball State,0,-3.6,-6.7,3.1,,,,24,27,0
2020,13,Akron,Miami (OH),0,-23.7,-12.9,-10.8,,,,7,38,0
2020,13,UL Monroe,Louisiana,0,-18.4,8.1,-26.5,,,,20,70,0
2020,13,UTSA,North Texas,0,-9.6,-8,-1.6,,,,49,17,1
2020,13,Texas State,Coastal Carolina,0,-13.4,6.6,-20.0,,,,14,49,0
2020,13,Arkansas State,South Alabama,0,-6.5,-11.3,4.8,,,,31,38,0
2020,13,Clemson,Pittsburgh,0,26.1,6,20.1,,,,52,17,1
2020,13,App State,Troy,0,10.3,2.3,8.0,,,,47,10,1
2020,13,Michigan State,Northwestern,0,-2.4,9,-11.4,,,,29,20,1
2020,13,Alabama,Auburn,0,28.3,12.6,15.7,,,,42,13,1
2020,13,Ole Miss,Mississippi State,0,4.8,-1.4,6.2,,,,31,24,1
2020,13,Boston College,Louisville,0,0.9,6.5,-5.6,,,,34,27,1
2020,13,Purdue,Rutgers,0,5.9,-10.5,16.4,,,,30,37,0
2020,13,Colorado,San Diego State,0,-0.4,5.3,-5.7,,,,20,10,1
2020,13,Navy,Memphis,0,-9.3,5.7,-15.0,,,,7,10,0
2020,13,Georgia Tech,Duke,0,-1,-4.2,3.2,,,,56,33,1
2020,13,Baylor,Kansas State,0,1.3,2,-0.7,,,,32,31,1
2020,13,Texas A&M,LSU,0,16.2,6,10.2,,,,20,7,1
2020,13,South Carolina,Georgia,0,-2.4,19.1,-21.5,,,,16,45,0
2020,13,Washington,Utah,0,11.7,11.9,-0.2,,,,24,21,1
2020,13,Kansas,TCU,0,-16.3,1.6,-17.9,,,,23,59,0
2020,13,UCLA,Arizona,0,-1.1,-3.5,2.4,,,,27,10,1
2020,13,Hawai'i,Nevada,0,-7.1,1.9,-9.0,,,,24,21,1
2020,14,North Texas,Louisiana Tech,0,-8,-7,-1,,,,31,42,0
2020,14,Utah State,Air Force,0,-16.7,-5.6,-11.1,,,,7,35,0
2020,14,App State,Louisiana,0,10.3,8.1,2.2,,,,21,24,0
2020,14,Missouri,Arkansas,0,-1,1.6,-2.6,,,,50,48,1
2020,14,Michigan State,Ohio State,0,-2.4,28.4,-30.8,,,,12,52,0
2020,14,Rutgers,Penn State,0,-10.5,13.9,-24.4,,,,7,23,0
2020,14,Marshall,Rice,0,9.5,-9.2,18.7,,,,0,20,0
2020,14,Northern Illinois,Toledo,0,-18.4,-3.6,-14.8,,,,24,41,0
2020,14,Purdue,Nebraska,0,5.9,7.7,-1.8,,,,27,37,0
2020,14,TCU,Oklahoma State,0,1.6,14.2,-12.6,,,,29,22,1
2020,14,Texas Tech,Kansas,0,-4.2,-16.3,12.1,,,,16,13,1
2020,14,Tulane,Memphis,0,4.2,5.7,-1.5,,,,35,21,1
2020,14,Kansas State,Texas,0,2,9.7,-7.7,,,,31,69,0
2020,14,Auburn,Texas A&M,0,12.6,16.2,-3.6,,,,20,31,0
2020,14,Akron,Bowling Green,0,-23.7,-26.2,2.5,,,,31,3,1
2020,14,South Alabama,Troy,0,-11.3,2.3,-13.6,,,,0,29,0
2020,14,Western Michigan,Eastern Michigan,0,0.6,-12.2,12.8,,,,42,53,0
2020,14,Central Michigan,Ball State,0,-1.8,-6.7,4.9,,,,20,45,0
2020,14,Notre Dame,Syracuse,0,21,-9.8,30.8,,,,45,21,1
2020,14,Arkansas State,UL Monroe,0,-6.5,-18.4,11.9,,,,48,15,1
2020,14,Navy,Tulsa,0,-9.3,5.6,-14.9,,,,6,19,0
2020,14,Tennessee,Florida,0,0.9,19.8,-18.9,,,,19,31,0
2020,14,Illinois,Iowa,0,-5.4,16.3,-21.7,,,,21,35,0
2020,14,Wisconsin,Indiana,0,26.5,11.2,15.3,,,,6,14,0
2020,14,Virginia,Boston College,0,0.9,0.9,0.0,,,,43,32,1
2020,14,Iowa State,West Virginia,0,13.3,8.5,4.8,,,,42,6,1
2020,14,NC State,Georgia Tech,0,0,-1,1,,,,23,13,1
2020,14,Washington,Stanford,0,11.7,1.6,10.1,,,,26,31,0
2020,14,Coastal Carolina,BYU,0,6.6,19.2,-12.6,,,,22,17,1
2020,14,San José State,Hawai'i,0,0.1,-7.1,7.2,,,,35,24,1
2020,14,Georgia Southern,Florida Atlantic,0,0.2,-0.3,0.5,,,,20,3,1
2020,14,Arizona,Colorado,0,-3.5,-0.4,-3.1,,,,13,24,0
2020,14,California,Oregon,0,2.4,18.1,-15.7,,,,21,17,1
2020,14,San Diego State,Colorado State,0,5.3,-6.5,11.8,,,,29,17,1
2020,14,Virginia Tech,Clemson,0,13.7,26.1,-12.4,,,,10,45,0
2020,14,Kentucky,South Carolina,0,2.2,-2.4,4.6,,,,41,18,1
2020,14,Oklahoma,Baylor,0,17.8,1.3,16.5,,,,27,14,1
2020,14,LSU,Alabama,0,6,28.3,-22.3,,,,17,55,0
2020,14,Duke,Miami,0,-4.2,12.8,-17.0,,,,0,48,0
2020,14,Nevada,Fresno State,0,1.9,-5.5,7.4,,,,37,26,1
2020,14,Arizona State,UCLA,0,11.4,-1.1,12.5,,,,18,25,0
2020,14,Utah,Oregon State,0,11.9,-0.7,12.6,,,,30,24,1
2020,14,New Mexico,Wyoming,0,-15,-2.5,-12.5,,,,17,16,1
2020,14,Charlotte,Western Kentucky,0,-6.6,-3.2,-3.4,,,,19,37,0
2020,14,USC,Washington State,0,12.4,4.2,8.2,,,,38,13,1
2020,15,Southern Miss,Florida Atlantic,0,-7.9,-0.3,-7.6,,,,45,31,1
2020,15,Georgia Tech,Pittsburgh,0,-1,6,-7,,,,20,34,0
2020,15,UTEP,North Texas,0,-18.6,-8,-10.6,,,,43,45,0
2020,15,Arizona,Arizona State,0,-3.5,11.4,-14.9,,,,7,70,0
2020,15,San José State,Nevada,0,0.1,1.9,-1.8,,,,30,20,1
2020,15,Nebraska,Minnesota,0,7.7,4.7,3.0,,,,17,24,0
2020,15,Northwestern,Illinois,0,9,-5.4,14.4,,,,28,10,1
2020,15,Missouri,Georgia,0,-1,19.1,-20.1,,,,14,49,0
2020,15,Maryland,Rutgers,0,-0.1,-10.5,10.4,,,,24,27,0
2020,15,Colorado,Utah,0,-0.4,11.9,-12.3,,,,21,38,0
2020,15,Ball State,Western Michigan,0,-6.7,0.6,-7.3,,,,30,27,1
2020,15,Penn State,Michigan State,0,13.9,-2.4,16.3,,,,39,24,1
2020,15,Arkansas,Alabama,0,1.6,28.3,-26.7,,,,3,52,0
2020,15,Eastern Michigan,Northern Illinois,0,-12.2,-18.4,6.2,,,,41,33,1
2020,15,Louisville,Wake Forest,0,6.5,0.8,5.7,,,,45,21,1
2020,15,Rice,UAB,0,-9.2,6.3,-15.5,,,,16,21,0
2020,15,Buffalo,Akron,0,1.4,-23.7,25.1,,,,56,7,1
2020,15,Toledo,Central Michigan,0,-3.6,-1.8,-1.8,,,,24,23,1
2020,15,Army,Navy,1,2.7,-9.3,12.0,,,,15,0,1
2020,15,Troy,Coastal Carolina,0,2.3,6.6,-4.3,,,,38,42,0
2020,15,Baylor,Oklahoma State,0,1.3,14.2,-12.9,,,,3,42,0
2020,15,Iowa,Wisconsin,0,16.3,26.5,-10.2,,,,28,7,1
2020,15,Miami,North Carolina,0,12.8,18,-5.2,,,,26,62,0
2020,15,Memphis,Houston,0,5.7,3.3,2.4,,,,30,27,1
2020,15,Florida State,Duke,0,-4.9,-4.2,-0.7,,,,56,35,1
2020,15,Vanderbilt,Tennessee,0,-16.8,0.9,-17.7,,,,17,42,0
2020,15,Wyoming,Boise State,0,-2.5,6.7,-9.2,,,,9,17,0
2020,15,Georgia Southern,App State,0,0.2,10.3,-10.1,,,,26,34,0
2020,15,TCU,Louisiana Tech,0,1.6,-7,8.6,,,,52,10,1
2020,15,Florida,LSU,0,19.8,6,13.8,,,,34,37,0
2020,15,UCLA,USC,0,-1.1,12.4,-13.5,,,,38,43,0
2020,15,Mississippi State,Auburn,0,-1.4,12.6,-14.0,,,,10,24,0
2020,15,Virginia Tech,Virginia,0,13.7,0.9,12.8,,,,33,15,1
2020,15,Oregon State,Stanford,0,-0.7,1.6,-2.3,,,,24,27,0
2020,15,BYU,San Diego State,0,19.2,5.3,13.9,,,,28,14,1
2020,15,New Mexico,Fresno State,0,-15,-5.5,-9.5,,,,49,39,1
2020,15,Hawai'i,UNLV,0,-7.1,-19.7,12.6,,,,38,21,1
2020,16,Marshall,UAB,0,9.5,6.3,3.2,,,,13,22,0
2020,16,Rutgers,Nebraska,0,-10.5,7.7,-18.2,,,,21,28,0
2020,16,Buffalo,Ball State,1,1.4,-6.7,8.1,,,,28,38,0
2020,16,USC,Oregon,0,12.4,18.1,-5.7,,,,24,31,0
2020,16,Ohio State,Northwestern,1,28.4,9,19.4,,,,22,10,1
2020,16,Iowa State,Oklahoma,1,13.3,17.8,-4.5,,,,21,27,0
2020,16,Tennessee,Texas A&M,0,0.9,16.2,-15.3,,,,13,34,0
2020,16,Utah,Washington State,0,11.9,4.2,7.7,,,,45,28,1
2020,16,Army,Air Force,0,2.7,-5.6,8.3,,,,10,7,1
2020,16,LSU,Ole Miss,0,6,4.8,1.2,,,,53,48,1
2020,16,Mississippi State,Missouri,0,-1.4,-1,-0.4,,,,51,32,1
2020,16,Wisconsin,Minnesota,0,26.5,4.7,21.8,,,,20,17,1
2020,16,Notre Dame,Clemson,1,21,26.1,-5.1,,,,10,34,0
2020,16,San José State,Boise State,1,0.1,6.7,-6.6,,,,34,20,1
2020,16,Penn State,Illinois,0,13.9,-5.4,19.3,,,,56,21,1
2020,16,UCLA,Stanford,0,-1.1,1.6,-2.7,,,,47,48,0
2020,16,Florida,Alabama,1,19.8,28.3,-8.5,,,,46,52,0
2020,16,Cincinnati,Tulsa,0,18.6,5.6,13.0,,,,27,24,1
2020,16,Oregon State,Arizona State,0,-0.7,11.4,-12.1,,,,33,46,0
2021,1,Illinois,Nebraska,0,4.3,10.3,-6.0,8.5,220,-270,30,22,1
2021,1,Fresno State,UConn,0,10.8,-25.6,36.4,-27.5,-5000,1275,45,0,1
2021,1,UCLA,Hawai'i,0,9.4,-2.3,11.7,-14,-900,550,44,10,1
2021,1,New Mexico State,UTEP,0,-24.2,-4.2,-20.0,8,280,-360,3,30,0
2021,1,UCF,Boise State,0,4.8,9.4,-4.6,-4,-225,185,36,31,1
2021,1,App State,East Carolina,0,10.3,0.5,9.8,-13,-420,310,33,19,1
2021,1,NC State,South Florida,0,16.1,-12.1,28.2,-16.5,-1100,650,45,0,1
2021,1,Minnesota,Ohio State,0,14.4,29.3,-14.9,14,385,-570,31,45,0
2021,1,Tennessee,Bowling Green,0,17.5,-12.4,29.9,-30.5,,,38,6,1
2021,1,Virginia Tech,North Carolina,0,2.4,6.4,-4.0,5.5,180,-220,17,10,1
2021,1,Wake Forest,Old Dominion,0,10.1,-7.4,17.5,-32,,,42,10,1
2021,1,Charlotte,Duke,0,-13.7,-13.5,-0.2,7.5,215,-260,31,28,1
2021,1,Northwestern,Michigan State,0,-11.1,11.2,-22.3,-7,-170,150,21,38,0
2021,1,Oklahoma,Tulane,0,16.8,-3.9,20.7,-22,,,40,35,1
2021,1,Rutgers,Temple,0,-3,-19.1,16.1,-13,-700,450,61,14,1
2021,1,Kansas State,Stanford,1,14.2,-10.2,24.4,0,-160,140,24,7,1
2021,1,Michigan,Western Michigan,0,23.4,0.6,22.8,-16.5,-1000,600,47,14,1
2021,1,Georgia State,Army,0,1.8,4.7,-2.9,-3,-130,110,10,43,0
2021,1,Kentucky,UL Monroe,0,13.4,-20.3,33.7,-28.5,,,45,10,1
2021,1,Wisconsin,Penn State,0,20.1,14.3,5.8,-4,-210,175,10,16,0
2021,1,Oregon,Fresno State,0,10.2,10.8,-0.6,-20.5,-1500,775,31,24,1
2021,1,Arkansas,Rice,0,13.8,-22.9,36.7,-21.5,-1300,725,38,17,1
2021,1,Iowa,Indiana,0,11.4,-7.8,19.2,-4,-180,160,34,6,1
2021,1,Navy,Marshall,0,-8.5,8,-16.5,2.5,120,-140,7,49,0
2021,1,Maryland,West Virginia,0,6.2,1.8,4.4,4,120,-140,30,24,1
2021,1,Miami,Alabama,1,10.8,26,-15.2,18.5,700,-1200,13,44,0
2021,1,Cincinnati,Miami (OH),0,21.2,1.5,19.7,-21.5,-2100,975,49,14,1
2021,1,Missouri,Central Michigan,0,3.1,-1,4.1,-11,-650,425,34,24,1
2021,1,Pittsburgh,Massachusetts,0,17.6,-29.3,46.9,-35.5,,,51,7,1
2021,1,Mississippi State,Louisiana Tech,0,10.5,-11.6,22.1,-27.5,-2300,1025,35,34,1
2021,1,Texas,Louisiana,0,8.5,8.7,-0.2,-12,-340,270,38,18,1
2021,1,USC,San José State,0,-0.6,-1.9,1.3,-16.5,-700,450,30,7,1
2021,1,Houston,Texas Tech,1,10.9,9.8,1.1,4,-120,-105,21,38,0
2021,1,Ohio,Syracuse,0,-11.6,0.3,-11.9,0,-130,110,9,29,0
2021,1,Auburn,Akron,0,11,-23.1,34.1,-35.5,,,60,10,1
2021,1,Texas State,Baylor,0,-16,15.6,-31.6,12,400,-600,20,29,0
2021,1,Purdue,Oregon State,0,10.3,8.9,1.4,-7,-280,230,30,21,1
2021,1,Illinois,UTSA,0,4.3,6.5,-2.2,-6,-200,170,30,37,0
2021,1,Georgia Tech,Northern Illinois,0,-6.7,-7.1,0.4,-15.5,-1200,700,21,22,0
2021,1,Clemson,Georgia,1,18.7,32,-13.3,-4.5,-145,125,3,10,0
2021,1,Florida,Florida Atlantic,0,11,-5.2,16.2,-25.5,-2300,1025,35,14,1
2021,1,Texas A&M,Kent State,0,21.1,-6.4,27.5,-28.5,,,41,10,1
2021,1,South Alabama,Southern Miss,0,-7.2,-14.2,7.0,2.5,-125,105,31,7,1
2021,1,UCLA,LSU,0,9.4,4.1,5.3,4,125,-145,38,27,1
2021,1,California,Nevada,0,3.4,3.6,-0.2,-3.5,-170,150,17,22,0
2021,1,San Diego State,New Mexico State,0,8.3,-24.2,32.5,-28.5,,,28,10,1
2021,1,Arizona,BYU,1,-12.6,8.9,-21.5,10,350,-500,16,24,0
2021,1,Washington State,Utah State,0,6.7,0.1,6.6,-15.5,-1000,600,23,26,0
2021,1,Florida State,Notre Dame,0,7.6,17.4,-9.8,10.5,240,-290,38,41,0
2021,1,Ole Miss,Louisville,1,14.8,7.8,7.0,-7.5,-400,300,43,24,1
2021,2,Coastal Carolina,Kansas,0,13.2,-19.7,32.9,-27,-4500,1250,49,22,1
2021,2,Boise State,UTEP,0,9.4,-4.2,13.6,-27,-4500,1250,54,13,1
2021,2,Virginia,Illinois,0,7.2,4.3,2.9,-10.5,-430,320,42,14,1
2021,2,Army,Western Kentucky,0,4.7,13.3,-8.6,-5,-230,190,38,35,1
2021,2,Minnesota,Miami (OH),0,14.4,1.5,12.9,-21,-1300,725,31,26,1
2021,2,Oklahoma State,Tulsa,0,17.2,5.8,11.4,-12.5,-500,360,28,23,1
2021,2,East Carolina,South Carolina,0,0.5,3.9,-3.4,-2,115,-135,17,20,0
2021,2,Tennessee,Pittsburgh,0,17.5,17.6,-0.1,2.5,140,-165,34,41,0
2021,2,Ohio State,Oregon,0,29.3,10.2,19.1,-14,-700,450,28,35,0
2021,2,South Florida,Florida,0,-12.1,11,-23.1,29,,,20,42,0
2021,2,Northern Illinois,Wyoming,0,-7.1,0.6,-7.7,5.5,210,-250,43,50,0
2021,2,Syracuse,Rutgers,0,0.3,-3,3.3,2,110,-130,7,17,0
2021,2,Virginia Tech,Middle Tennessee,0,2.4,-4,6.4,-20,-1300,725,35,14,1
2021,2,Notre Dame,Toledo,0,17.4,6.9,10.5,-18.5,-900,550,32,29,1
2021,2,UConn,Purdue,0,-25.6,10.3,-35.9,33.5,,,0,49,0
2021,2,Akron,Temple,0,-23.1,-19.1,-4.0,7,210,-250,24,45,0
2021,2,Georgia,UAB,0,32,9.1,22.9,-27,-2300,1025,56,7,1
2021,2,Navy,Air Force,0,-8.5,7.4,-15.9,6.5,195,-235,3,23,0
2021,2,Colorado,Texas A&M,1,-10,21.1,-31.1,17,550,-900,7,10,0
2021,2,TCU,California,0,-0.6,3.4,-4.0,-9.5,-450,325,34,32,1
2021,2,Massachusetts,Boston College,0,-29.3,0.9,-30.2,37,,,28,45,0
2021,2,Penn State,Ball State,0,14.3,-11.2,25.5,-22.5,-2000,950,44,13,1
2021,2,Nebraska,Buffalo,0,10.3,-9.5,19.8,-12,-605,420,28,3,1
2021,2,Florida Atlantic,Georgia Southern,0,-5.2,-15.3,10.1,-7,-275,225,38,6,1
2021,2,Bowling Green,South Alabama,0,-12.4,-7.2,-5.2,15.5,430,-625,19,22,0
2021,2,Iowa State,Iowa,0,14.3,11.4,2.9,-3.5,-185,160,17,27,0
2021,2,Rice,Houston,0,-22.9,10.9,-33.8,9,260,-320,7,44,0
2021,2,Arkansas,Texas,0,13.8,8.5,5.3,6,215,-260,40,21,1
2021,2,Mississippi State,NC State,0,10.5,16.1,-5.6,2,125,-120,24,10,1
2021,2,Arkansas State,Memphis,0,-17.9,1,-18.9,5.5,175,-210,50,55,0
2021,2,Troy,Liberty,0,-6.5,8.4,-14.9,5.5,160,-185,13,21,0
2021,2,SMU,North Texas,0,8.9,-6.5,15.4,-21.5,-1900,900,35,12,1
2021,2,New Mexico,New Mexico State,0,-18.6,-24.2,5.6,-18.5,-1200,700,34,25,1
2021,2,Florida International,Texas State,0,-21.6,-16,-5.6,-1,-130,110,17,23,0
2021,2,Miami,App State,0,10.8,10.3,0.5,-8,-330,265,25,23,1
2021,2,Wisconsin,Eastern Michigan,0,20.1,-7.8,27.9,-24.5,-4100,1225,34,7,1
2021,2,North Carolina,Georgia State,0,6.4,1.8,4.6,-25.5,-3500,1175,59,17,1
2021,2,Kentucky,Missouri,0,13.4,3.1,10.3,-6,-210,175,35,28,1
2021,2,Michigan,Washington,0,23.4,-0.7,24.1,-6,-270,220,31,10,1
2021,2,Colorado State,Vanderbilt,0,-2.4,-19.4,17.0,-5.5,-270,220,21,24,0
2021,2,Arizona,San Diego State,0,-12.6,8.3,-20.9,0,-130,110,14,38,0
2021,2,BYU,Utah,0,8.9,15.2,-6.3,7,230,-280,26,17,1
2021,2,USC,Stanford,0,-0.6,-10.2,9.6,-17.5,-1000,600,28,42,0
2021,2,Arizona State,UNLV,0,11.8,-13.8,25.6,-33.5,,,37,10,1
2021,2,Oregon State,Hawai'i,0,8.9,-2.3,11.2,-11,-450,325,45,27,1
2021,3,Louisiana,Ohio,0,8.7,-11.6,20.3,-20,-1600,800,49,14,1
2021,3,Louisville,UCF,0,7.8,4.8,3.0,7.5,210,-250,42,35,1
2021,3,Illinois,Maryland,0,4.3,6.2,-1.9,7.5,230,-280,17,20,0
2021,3,Indiana,Cincinnati,0,-7.8,21.2,-29.0,3,150,-175,24,38,0
2021,3,Miami,Michigan State,0,10.8,11.2,-0.4,-6.5,-240,200,17,38,0
2021,3,Texas A&M,New Mexico,0,21.1,-18.6,39.7,-28,-6500,1325,34,0,1
2021,3,Pittsburgh,Western Michigan,0,17.6,0.6,17.0,-15,-655,445,41,44,0
2021,3,Temple,Boston College,0,-19.1,0.9,-20.0,16.5,475,-700,3,28,0
2021,3,Army,UConn,0,4.7,-25.6,30.3,-33,,,52,21,1
2021,3,Michigan,Northern Illinois,0,23.4,-7.1,30.5,-27,-5500,1300,63,10,1
2021,3,Oklahoma,Nebraska,0,16.8,10.3,6.5,-22,-2000,950,23,16,1
2021,3,West Virginia,Virginia Tech,0,1.8,2.4,-0.6,-3,-130,110,27,21,1
2021,3,Buffalo,Coastal Carolina,0,-9.5,13.2,-22.7,10.5,430,-625,25,28,0
2021,3,Colorado,Minnesota,0,-10,14.4,-24.4,-1.5,-140,120,0,30,0
2021,3,Kansas State,Nevada,0,14.2,3.6,10.6,2.5,110,-120,38,17,1
2021,3,Notre Dame,Purdue,0,17.4,10.3,7.1,-7,-280,230,27,13,1
2021,3,Washington State,USC,0,6.7,-0.6,7.3,9,250,-300,14,45,0
2021,3,Clemson,Georgia Tech,0,18.7,-6.7,25.4,-29,-6500,1325,14,8,1
2021,3,Kansas,Baylor,0,-19.7,15.6,-35.3,17,650,-1100,7,45,0
2021,3,Louisiana Tech,SMU,0,-11.6,8.9,-20.5,13.5,325,-435,37,39,0
2021,3,Massachusetts,Eastern Michigan,0,-29.3,-7.8,-21.5,18,900,-1900,28,42,0
2021,3,Iowa,Kent State,0,11.4,-6.4,17.8,-22,-2000,950,30,7,1
2021,3,Ohio State,Tulsa,0,29.3,5.8,23.5,-25,-3500,1175,41,20,1
2021,3,Wake Forest,Florida State,0,10.1,7.6,2.5,-6.5,-195,165,35,14,1
2021,3,Florida,Alabama,0,11,26,-15,15.5,450,-665,29,31,0
2021,3,Memphis,Mississippi State,0,1,10.5,-9.5,3,150,-175,31,29,1
2021,3,Wyoming,Ball State,0,0.6,-11.2,11.8,-6,-250,210,45,12,1
2021,3,Duke,Northwestern,0,-13.5,-11.1,-2.4,3,115,-135,30,23,1
2021,3,Toledo,Colorado State,0,6.9,-2.4,9.3,-14,-700,475,6,22,0
2021,3,Arkansas,Georgia Southern,0,13.8,-15.3,29.1,-23,-2500,1050,45,10,1
2021,3,Washington,Arkansas State,0,-0.7,-17.9,17.2,-16.5,-900,575,52,3,1
2021,3,Liberty,Old Dominion,0,8.4,-7.4,15.8,-26,-5000,1275,45,17,1
2021,3,Marshall,East Carolina,0,8,0.5,7.5,-9.5,-380,290,38,42,0
2021,3,UTSA,Middle Tennessee,0,6.5,-4,10.5,-13,-530,380,27,13,1
2021,3,Georgia State,Charlotte,0,1.8,-13.7,15.5,-2.5,-195,165,20,9,1
2021,3,Georgia,South Carolina,0,32,3.9,28.1,-30.5,,,40,13,1
2021,3,Texas Tech,Florida International,0,9.8,-21.6,31.4,-21,-1500,775,54,21,1
2021,3,Southern Miss,Troy,0,-14.2,-6.5,-7.7,8,315,-420,9,21,0
2021,3,San Diego State,Utah,0,8.3,15.2,-6.9,7,275,-350,33,31,1
2021,3,Penn State,Auburn,0,14.3,11,3.3,-6.5,-195,165,28,20,1
2021,3,North Carolina,Virginia,0,6.4,7.2,-0.8,-9,-310,255,59,39,1
2021,3,Air Force,Utah State,0,7.4,0.1,7.3,-9,-360,280,45,49,0
2021,3,North Texas,UAB,0,-6.5,9.1,-15.6,13.5,360,-500,6,40,0
2021,3,LSU,Central Michigan,0,4.1,-1,5.1,-20.5,-1300,725,49,21,1
2021,3,Ole Miss,Tulane,0,14.8,-3.9,18.7,-14,-645,440,61,21,1
2021,3,Vanderbilt,Stanford,0,-19.4,-10.2,-9.2,11,345,-470,23,41,0
2021,3,Texas,Rice,0,8.5,-22.9,31.4,-25,-3200,1150,58,0,1
2021,3,Boise State,Oklahoma State,0,9.4,17.2,-7.8,-4,-165,140,20,21,0
2021,3,BYU,Arizona State,0,8.9,11.8,-2.9,2.5,145,-170,27,17,1
2021,3,UNLV,Iowa State,0,-13.8,14.3,-28.1,30.5,,,3,48,0
2021,3,UCLA,Fresno State,0,9.4,10.8,-1.4,-10,-435,325,37,40,0
2021,3,Hawai'i,San José State,0,-2.3,-1.9,-0.4,7,215,-260,13,17,0
2021,4,App State,Marshall,0,10.3,8,2.3,-7,-340,270,31,30,1
2021,4,Charlotte,Middle Tennessee,0,-13.7,-4,-9.7,-2.5,-150,130,42,39,1
2021,4,Virginia,Wake Forest,0,7.2,10.1,-2.9,-4,-175,150,17,37,0
2021,4,Syracuse,Liberty,0,0.3,8.4,-8.1,6.5,210,-250,24,21,1
2021,4,Fresno State,UNLV,0,10.8,-13.8,24.6,-31,,,38,30,1
2021,4,Utah State,Boise State,0,0.1,9.4,-9.3,9,280,-360,3,27,0
2021,4,Central Michigan,Florida International,0,-1,-21.6,20.6,-11.5,-470,345,31,27,1
2021,4,Minnesota,Bowling Green,0,14.4,-12.4,26.8,-31,,,10,14,0
2021,4,Mississippi State,LSU,0,10.5,4.1,6.4,3,105,-125,25,28,0
2021,4,Wisconsin,Notre Dame,1,20.1,17.4,2.7,-5.5,-225,185,13,41,0
2021,4,TCU,SMU,0,-0.6,8.9,-9.5,-10,-380,290,34,42,0
2021,4,Army,Miami (OH),0,4.7,1.5,3.2,-7.5,-320,260,23,10,1
2021,4,Northwestern,Ohio,0,-11.1,-11.6,0.5,-15,-665,450,35,6,1
2021,4,Boston College,Missouri,0,0.9,3.1,-2.2,2,-105,-115,41,34,1
2021,4,Texas,Texas Tech,0,8.5,9.8,-1.3,-10,-370,285,70,35,1
2021,4,Vanderbilt,Georgia,0,-19.4,32,-51.4,34,,,0,62,0
2021,4,Coastal Carolina,Massachusetts,0,13.2,-29.3,42.5,-35.5,,,53,3,1
